year,semester,campus,course_code,course_prefix,is_core,is_math,avg_fail_ratio_3y,recent_fail_count,is_offered_last_year,latent_demand_count,bottleneck_score,plan_alignment_score,course_level,gap_since_last_offered,is_offered
2024,Spring,Byblos,CSC310,CSC,1,0,0.211,5,1,123,6,0.0,3,1,0
2024,Spring,Byblos,CSC317,CSC,0,0,0.0,0,0,25,0,1.0,3,99,0
2024,Spring,Byblos,CSC320,CSC,1,0,0.045,7,1,123,1,1.0,3,3,1
2024,Spring,Byblos,CSC326,CSC,1,0,0.052,2,0,17,7,0.0,3,1,0
2024,Spring,Byblos,CSC375,CSC,1,0,0.034,0,1,123,5,1.0,3,1,1
2024,Spring,Byblos,CSC380,CSC,1,0,0.0,0,0,131,0,1.0,3,99,1
2024,Spring,Byblos,CSC430,CSC,1,0,0.017,0,0,40,1,1.0,4,1,0
2024,Spring,Byblos,CSC431,CSC,0,0,0.037,1,0,32,0,1.0,4,1,0
2024,Spring,Byblos,CSC433,CSC,0,0,0.0,0,0,67,0,1.0,4,99,0
2024,Spring,Byblos,CSC435,CSC,0,0,0.0,0,0,40,0,1.0,4,99,0
2024,Spring,Byblos,CSC437,CSC,0,0,0.0,0,0,40,0,1.0,4,99,0
2024,Spring,Byblos,CSC438,CSC,0,0,0.0,0,0,40,0,1.0,4,99,0
2024,Spring,Byblos,CSC439,CSC,0,0,0.0,0,0,0,0,1.0,4,99,0
2024,Spring,Byblos,CSC443,CSC,0,0,0.088,1,0,32,0,1.0,4,1,1
2024,Spring,Byblos,CSC446,CSC,0,0,0.0,0,0,40,0,1.0,4,99,0
2024,Spring,Byblos,CSC447,CSC,1,0,0.016,1,1,65,0,0.0,4,3,1
2024,Spring,Byblos,CSC460,CSC,0,0,0.05,3,1,25,0,1.0,4,3,1
2024,Spring,Byblos,CSC461,CSC,0,0,0.0,0,0,25,0,1.0,4,99,1
2024,Spring,Byblos,CSC462,CSC,0,0,0.0,0,0,0,0,1.0,4,99,1
2024,Spring,Byblos,CSC463,CSC,0,0,0.083,2,0,31,0,1.0,4,1,0
2024,Spring,Byblos,CSC464,CSC,0,0,0.0,0,0,25,0,1.0,4,99,0
2024,Spring,Byblos,CSC490,CSC,1,0,0.042,1,1,32,2,1.0,4,3,1
2024,Spring,Byblos,CSC491,CSC,1,0,0.038,2,1,32,0,1.0,4,3,1
2024,Spring,Byblos,CSC498,CSC,0,0,0.0,0,0,0,0,1.0,4,99,0
2024,Spring,Byblos,CSC597,CSC,0,0,0.0,0,0,32,0,1.0,5,99,0
2024,Spring,Byblos,CSC598,CSC,1,0,0.0,0,0,0,0,0.0,5,1,1
2024,Spring,Byblos,CSC599,CSC,1,0,0.021,0,1,0,0,0.0,5,1,1
2024,Spring,Byblos,CSC600,CSC,0,0,0.0,0,1,0,0,1.0,6,3,1
2024,Spring,Byblos,CSC611,CSC,0,0,0.077,0,0,0,0,1.0,6,6,0
2024,Spring,Byblos,CSC612,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Spring,Byblos,CSC613,CSC,0,0,0.0,0,0,0,0,1.0,6,6,0
2024,Spring,Byblos,CSC614,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Spring,Byblos,CSC615,CSC,0,0,0.0,0,0,0,0,1.0,6,4,0
2024,Spring,Byblos,CSC616,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Spring,Byblos,CSC617,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Spring,Byblos,CSC618,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Spring,Byblos,CSC619,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Spring,Byblos,CSC621,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Spring,Byblos,CSC622,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Spring,Byblos,CSC623,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Spring,Byblos,CSC624,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Spring,Byblos,CSC625,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Spring,Byblos,CSC630,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Spring,Byblos,CSC631,CSC,0,0,0.0,0,0,0,0,1.0,6,4,0
2024,Spring,Byblos,CSC632,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Spring,Byblos,CSC633,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Spring,Byblos,CSC634,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Spring,Byblos,CSC635,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Spring,Byblos,CSC636,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Spring,Byblos,CSC637,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Spring,Byblos,CSC638,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Spring,Byblos,CSC647,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Spring,Byblos,CSC650,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Spring,Byblos,CSC660,CSC,0,0,0.0,0,0,0,0,1.0,6,99,1
2024,Spring,Byblos,CSC662,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Spring,Byblos,CSC664,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Spring,Byblos,CSC666,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Spring,Byblos,CSC668,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Spring,Byblos,CSC688,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Spring,Byblos,CSC690,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Spring,Byblos,CSC691,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Spring,Byblos,CSC694,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Spring,Byblos,CSC696,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Spring,Byblos,CSC697,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Spring,Byblos,CSC698,CSC,0,0,0.0,0,0,0,0,1.0,6,6,0
2024,Spring,Byblos,CSC699,CSC,0,0,0.026,1,1,0,0,1.0,6,1,1
2024,Spring,Byblos,BIF205,BIF,1,0,0.12,2,1,0,1,1.0,2,1,1
2024,Spring,Byblos,BIF243,BIF,1,0,0.081,2,1,0,1,0.0,2,1,1
2024,Spring,Byblos,BIF244,BIF,1,0,0.029,0,1,0,0,1.0,2,3,1
2024,Spring,Byblos,BIF245,BIF,1,0,0.111,0,1,16,2,1.0,2,1,1
2024,Spring,Byblos,BIF310,BIF,1,0,0.087,0,0,113,0,0.0,3,1,0
2024,Spring,Byblos,BIF345,BIF,1,0,0.071,1,1,0,0,0.0,3,3,1
2024,Spring,Byblos,BIF375,BIF,1,0,0.0,0,1,113,0,0.0,3,1,1
2024,Spring,Byblos,BIF415,BIF,1,0,0.0,0,1,0,2,1.0,4,3,1
2024,Spring,Byblos,BIF425,BIF,0,0,0.0,0,0,0,0,1.0,4,99,0
2024,Spring,Byblos,BIF435,BIF,0,0,0.0,0,1,0,0,1.0,4,3,0
2024,Spring,Byblos,BIF455,BIF,0,0,0.0,0,0,0,0,1.0,4,99,0
2024,Spring,Byblos,BIF498,BIF,0,0,0.0,0,0,0,0,1.0,4,99,0
2024,Spring,Byblos,BIF513,BIF,0,0,0.0,0,0,0,0,1.0,5,99,1
2024,Spring,Byblos,BIF515,BIF,0,0,0.0,0,0,0,0,1.0,5,99,0
2024,Spring,Byblos,BIF524,BIF,1,0,0.071,0,0,18,0,0.0,5,1,0
2024,Spring,Byblos,BIF599,BIF,1,0,0.095,0,1,0,0,1.0,5,1,0
2024,Spring,Byblos,MTH101,MTH,0,1,0.261,11,1,0,1,1.0,1,1,1
2024,Spring,Byblos,MTH102,MTH,0,1,0.071,3,1,12,3,1.0,1,1,1
2024,Spring,Byblos,MTH201,MTH,0,1,0.172,35,1,8,8,0.0,2,1,1
2024,Spring,Byblos,MTH206,MTH,0,1,0.117,8,1,216,1,1.0,2,1,1
2024,Spring,Byblos,MTH207,MTH,0,1,0.22,38,1,8,9,0.0,2,1,1
2024,Spring,Byblos,MTH301,MTH,0,1,0.146,0,1,216,2,1.0,3,1,1
2024,Spring,Byblos,MTH302,MTH,0,1,0.0,0,0,0,0,1.0,3,99,0
2024,Spring,Byblos,MTH303,MTH,0,1,0.0,0,0,216,0,1.0,3,99,0
2024,Spring,Byblos,MTH304,MTH,0,1,0.06,4,1,216,0,1.0,3,1,1
2024,Spring,Byblos,MTH305,MTH,0,1,0.167,2,0,216,2,0.0,3,1,1
2024,Spring,Byblos,MTH306,MTH,0,1,0.0,0,0,0,0,1.0,3,99,0
2024,Spring,Byblos,MTH307,MTH,0,1,0.262,6,1,322,0,1.0,3,3,0
2024,Spring,Byblos,MTH308,MTH,0,1,0.0,0,0,0,0,1.0,3,99,0
2024,Spring,Byblos,MTH309,MTH,0,1,0.0,0,0,216,0,1.0,3,99,0
2024,Spring,Byblos,MTH311,MTH,0,1,0.0,0,0,106,1,0.0,3,1,0
2024,Spring,Byblos,MTH312,MTH,0,1,0.0,0,0,216,0,1.0,3,99,1
2024,Spring,Byblos,MTH400,MTH,0,1,0.0,0,0,12,0,1.0,4,99,0
2024,Spring,Byblos,MTH401,MTH,0,1,0.1,1,1,118,3,0.0,4,3,0
2024,Spring,Byblos,MTH402,MTH,0,1,0.0,0,0,8,1,1.0,4,99,0
2024,Spring,Byblos,MTH403,MTH,0,1,0.0,0,0,0,0,1.0,4,99,0
2024,Spring,Byblos,MTH407,MTH,0,1,0.0,0,0,31,0,1.0,4,99,0
2024,Spring,Byblos,MTH409,MTH,0,1,0.0,0,0,0,0,0.0,4,99,0
2024,Spring,Byblos,MTH410,MTH,0,1,0.0,0,0,26,0,1.0,4,99,0
2024,Spring,Byblos,MTH411,MTH,0,1,0.0,0,0,4,0,1.0,4,99,0
2024,Spring,Byblos,MTH498,MTH,0,1,0.0,0,0,0,0,1.0,4,99,0
2024,Spring,Byblos,STA102,STA,0,0,0.118,1,1,0,0,0.0,1,3,1
2024,Spring,Byblos,STA205,STA,1,0,0.063,3,1,0,0,1.0,2,1,1
2024,Spring,Byblos,STA302,STA,1,0,0.118,1,1,0,0,0.0,3,1,1
2024,Summer,Beirut,CSC201,CSC,1,0,0.031,10,1,0,0,1.0,2,1,1
2024,Summer,Beirut,CSC243,CSC,1,0,0.111,9,0,0,1,0.0,2,1,0
2024,Summer,Beirut,CSC245,CSC,1,0,0.16,26,0,29,4,0.0,2,1,0
2024,Summer,Beirut,CSC310,CSC,1,0,0.118,11,0,201,6,0.0,3,1,0
2024,Summer,Beirut,CSC317,CSC,0,0,0.0,0,0,46,0,1.0,3,99,0
2024,Summer,Beirut,CSC320,CSC,1,0,0.07,6,0,201,1,0.0,3,1,0
2024,Summer,Beirut,CSC326,CSC,1,0,0.119,16,0,225,7,0.0,3,1,0
2024,Summer,Beirut,CSC375,CSC,1,0,0.032,2,0,201,5,0.0,3,1,1
2024,Summer,Beirut,CSC380,CSC,1,0,0.059,2,0,145,0,0.0,3,1,1
2024,Summer,Beirut,CSC430,CSC,1,0,0.016,2,0,41,1,0.0,4,1,0
2024,Summer,Beirut,CSC431,CSC,0,0,0.0,0,0,59,0,1.0,4,1,0
2024,Summer,Beirut,CSC433,CSC,0,0,0.0,0,0,117,0,1.0,4,1,0
2024,Summer,Beirut,CSC435,CSC,0,0,0.008,1,0,41,0,1.0,4,1,0
2024,Summer,Beirut,CSC437,CSC,0,0,0.0,0,0,41,0,1.0,4,1,0
2024,Summer,Beirut,CSC438,CSC,0,0,0.0,0,0,41,0,1.0,4,99,0
2024,Summer,Beirut,CSC439,CSC,0,0,0.0,0,0,0,0,1.0,4,99,0
2024,Summer,Beirut,CSC443,CSC,0,0,0.019,1,0,59,0,1.0,4,1,0
2024,Summer,Beirut,CSC446,CSC,0,0,0.0,0,0,41,0,1.0,4,99,0
2024,Summer,Beirut,CSC447,CSC,1,0,0.063,11,0,87,0,0.0,4,1,0
2024,Summer,Beirut,CSC460,CSC,0,0,0.029,0,0,46,0,1.0,4,4,0
2024,Summer,Beirut,CSC461,CSC,0,0,0.016,0,1,46,0,1.0,4,1,1
2024,Summer,Beirut,CSC462,CSC,0,0,0.0,0,0,0,0,1.0,4,99,0
2024,Summer,Beirut,CSC463,CSC,0,0,0.0,0,0,65,0,1.0,4,99,0
2024,Summer,Beirut,CSC464,CSC,0,0,0.0,0,0,46,0,1.0,4,99,0
2024,Summer,Beirut,CSC490,CSC,1,0,0.028,2,0,59,2,0.0,4,1,0
2024,Summer,Beirut,CSC491,CSC,1,0,0.052,8,1,209,0,1.0,4,1,1
2024,Summer,Beirut,CSC498,CSC,0,0,0.0,0,0,0,0,1.0,4,99,0
2024,Summer,Beirut,CSC597,CSC,0,0,0.0,0,0,59,0,1.0,5,99,0
2024,Summer,Beirut,CSC598,CSC,1,0,0.0,0,0,0,0,0.0,5,1,0
2024,Summer,Beirut,CSC599,CSC,1,0,0.016,1,0,150,0,0.0,5,1,0
2024,Summer,Beirut,CSC600,CSC,0,0,0.0,0,0,0,0,1.0,6,1,0
2024,Summer,Beirut,CSC611,CSC,0,0,0.04,1,0,0,0,1.0,6,2,0
2024,Summer,Beirut,CSC612,CSC,0,0,0.0,0,0,0,0,1.0,6,10,0
2024,Summer,Beirut,CSC613,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Beirut,CSC614,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Beirut,CSC615,CSC,0,0,0.0,0,0,0,0,1.0,6,5,0
2024,Summer,Beirut,CSC616,CSC,0,0,0.0,0,0,0,0,1.0,6,4,0
2024,Summer,Beirut,CSC617,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Beirut,CSC618,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Beirut,CSC619,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Beirut,CSC621,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Beirut,CSC622,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Beirut,CSC623,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Beirut,CSC624,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Beirut,CSC625,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Beirut,CSC630,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Beirut,CSC631,CSC,0,0,0.0,0,0,0,0,1.0,6,5,0
2024,Summer,Beirut,CSC632,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Beirut,CSC633,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Beirut,CSC634,CSC,0,0,0.0,0,0,0,0,1.0,6,7,0
2024,Summer,Beirut,CSC635,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Beirut,CSC636,CSC,0,0,0.0,0,0,0,0,1.0,6,8,0
2024,Summer,Beirut,CSC637,CSC,0,0,0.0,0,0,0,0,1.0,6,1,0
2024,Summer,Beirut,CSC638,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Beirut,CSC647,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Beirut,CSC650,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Beirut,CSC660,CSC,0,0,0.0,0,0,0,0,1.0,6,8,0
2024,Summer,Beirut,CSC662,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Beirut,CSC664,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Beirut,CSC666,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Beirut,CSC668,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Beirut,CSC688,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Beirut,CSC690,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Beirut,CSC691,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Beirut,CSC694,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Beirut,CSC696,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Beirut,CSC697,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Beirut,CSC698,CSC,0,0,0.077,0,0,0,0,1.0,6,1,1
2024,Summer,Beirut,CSC699,CSC,0,0,0.012,0,0,0,0,1.0,6,1,1
2024,Summer,Beirut,BIF205,BIF,1,0,0.117,0,1,0,1,0.0,2,1,1
2024,Summer,Beirut,BIF243,BIF,1,0,0.135,1,0,0,1,0.0,2,1,0
2024,Summer,Beirut,BIF244,BIF,1,0,0.048,1,0,0,0,0.0,2,1,0
2024,Summer,Beirut,BIF245,BIF,1,0,0.194,9,0,6,2,0.0,2,1,0
2024,Summer,Beirut,BIF310,BIF,1,0,0.065,0,0,113,0,0.0,3,1,0
2024,Summer,Beirut,BIF345,BIF,1,0,0.0,0,0,0,0,0.0,3,1,0
2024,Summer,Beirut,BIF375,BIF,1,0,0.0,0,0,113,0,0.0,3,1,1
2024,Summer,Beirut,BIF415,BIF,1,0,0.07,1,0,0,2,0.0,4,1,0
2024,Summer,Beirut,BIF425,BIF,0,0,0.0,0,0,0,0,1.0,4,99,0
2024,Summer,Beirut,BIF435,BIF,0,0,0.019,1,0,26,0,1.0,4,1,0
2024,Summer,Beirut,BIF455,BIF,0,0,0.079,1,0,0,0,1.0,4,2,0
2024,Summer,Beirut,BIF498,BIF,0,0,0.0,0,0,0,0,1.0,4,99,0
2024,Summer,Beirut,BIF513,BIF,0,0,0.056,0,0,0,0,1.0,5,4,0
2024,Summer,Beirut,BIF515,BIF,0,0,0.0,0,0,0,0,1.0,5,99,0
2024,Summer,Beirut,BIF524,BIF,1,0,0.043,0,0,8,0,0.0,5,2,0
2024,Summer,Beirut,BIF599,BIF,1,0,0.0,0,0,26,0,0.0,5,1,0
2024,Summer,Beirut,MTH101,MTH,0,1,0.244,14,1,0,1,1.0,1,1,1
2024,Summer,Beirut,MTH102,MTH,0,1,0.242,11,1,10,3,1.0,1,1,1
2024,Summer,Beirut,MTH201,MTH,0,1,0.142,39,1,31,8,0.0,2,1,1
2024,Summer,Beirut,MTH206,MTH,0,1,0.069,5,1,138,1,0.0,2,1,1
2024,Summer,Beirut,MTH207,MTH,0,1,0.091,12,1,31,9,0.0,2,1,1
2024,Summer,Beirut,MTH301,MTH,0,1,0.109,7,1,138,2,0.0,3,1,1
2024,Summer,Beirut,MTH302,MTH,0,1,0.0,0,0,0,0,1.0,3,99,0
2024,Summer,Beirut,MTH303,MTH,0,1,0.104,3,0,138,0,1.0,3,2,0
2024,Summer,Beirut,MTH304,MTH,0,1,0.079,5,1,138,0,0.0,3,1,1
2024,Summer,Beirut,MTH305,MTH,0,1,0.111,8,1,138,2,0.0,3,1,1
2024,Summer,Beirut,MTH306,MTH,0,1,0.02,0,0,0,0,1.0,3,1,0
2024,Summer,Beirut,MTH307,MTH,0,1,0.143,14,1,237,0,0.0,3,1,1
2024,Summer,Beirut,MTH308,MTH,0,1,0.018,0,0,0,0,1.0,3,1,0
2024,Summer,Beirut,MTH309,MTH,0,1,0.0,0,0,138,0,1.0,3,99,0
2024,Summer,Beirut,MTH311,MTH,0,1,0.082,0,0,99,1,0.0,3,2,0
2024,Summer,Beirut,MTH312,MTH,0,1,0.129,12,0,138,0,0.0,3,1,1
2024,Summer,Beirut,MTH400,MTH,0,1,0.035,0,0,36,0,1.0,4,2,0
2024,Summer,Beirut,MTH401,MTH,0,1,0.033,0,0,135,3,0.0,4,2,0
2024,Summer,Beirut,MTH402,MTH,0,1,0.0,0,0,31,1,1.0,4,2,0
2024,Summer,Beirut,MTH403,MTH,0,1,0.015,0,0,0,0,0.0,4,1,0
2024,Summer,Beirut,MTH407,MTH,0,1,0.0,0,0,65,0,1.0,4,1,0
2024,Summer,Beirut,MTH409,MTH,0,1,0.137,0,1,0,0,0.0,4,1,0
2024,Summer,Beirut,MTH410,MTH,0,1,0.069,1,0,95,0,0.0,4,1,0
2024,Summer,Beirut,MTH411,MTH,0,1,0.0,0,0,0,0,1.0,4,4,0
2024,Summer,Beirut,MTH498,MTH,0,1,0.0,0,0,0,0,1.0,4,99,0
2024,Summer,Beirut,STA102,STA,0,0,0.169,5,0,0,0,0.0,1,1,0
2024,Summer,Beirut,STA205,STA,1,0,0.13,3,1,0,0,1.0,2,1,1
2024,Summer,Beirut,STA302,STA,1,0,0.111,5,0,0,0,0.0,3,1,0
2024,Summer,Byblos,CSC201,CSC,1,0,0.045,5,0,0,0,1.0,2,1,1
2024,Summer,Byblos,CSC243,CSC,1,0,0.104,2,0,0,1,0.0,2,1,0
2024,Summer,Byblos,CSC245,CSC,1,0,0.236,7,0,13,4,0.0,2,1,0
2024,Summer,Byblos,CSC310,CSC,1,0,0.211,5,0,73,6,0.0,3,2,0
2024,Summer,Byblos,CSC317,CSC,0,0,0.0,0,0,0,0,1.0,3,99,0
2024,Summer,Byblos,CSC320,CSC,1,0,0.058,5,0,73,1,0.0,3,1,0
2024,Summer,Byblos,CSC326,CSC,1,0,0.052,2,0,75,7,0.0,3,2,0
2024,Summer,Byblos,CSC375,CSC,1,0,0.03,0,0,73,5,0.0,3,1,0
2024,Summer,Byblos,CSC380,CSC,1,0,0.024,1,0,41,0,0.0,3,1,0
2024,Summer,Byblos,CSC430,CSC,1,0,0.017,0,0,0,1,0.0,4,2,0
2024,Summer,Byblos,CSC431,CSC,0,0,0.037,1,0,15,0,1.0,4,2,0
2024,Summer,Byblos,CSC433,CSC,0,0,0.0,0,0,0,0,1.0,4,99,0
2024,Summer,Byblos,CSC435,CSC,0,0,0.0,0,0,0,0,1.0,4,99,0
2024,Summer,Byblos,CSC437,CSC,0,0,0.0,0,0,0,0,1.0,4,99,0
2024,Summer,Byblos,CSC438,CSC,0,0,0.0,0,0,0,0,1.0,4,99,0
2024,Summer,Byblos,CSC439,CSC,0,0,0.0,0,0,0,0,1.0,4,99,0
2024,Summer,Byblos,CSC443,CSC,0,0,0.071,0,0,15,0,1.0,4,1,0
2024,Summer,Byblos,CSC446,CSC,0,0,0.0,0,0,0,0,1.0,4,99,0
2024,Summer,Byblos,CSC447,CSC,1,0,0.011,0,0,0,0,0.0,4,1,0
2024,Summer,Byblos,CSC460,CSC,0,0,0.059,1,0,0,0,1.0,4,1,0
2024,Summer,Byblos,CSC461,CSC,0,0,0.0,0,0,0,0,1.0,4,1,0
2024,Summer,Byblos,CSC462,CSC,0,0,0.0,0,0,0,0,1.0,4,1,0
2024,Summer,Byblos,CSC463,CSC,0,0,0.083,2,0,13,0,1.0,4,2,0
2024,Summer,Byblos,CSC464,CSC,0,0,0.0,0,0,0,0,1.0,4,99,0
2024,Summer,Byblos,CSC490,CSC,1,0,0.026,0,0,15,2,0.0,4,1,0
2024,Summer,Byblos,CSC491,CSC,1,0,0.037,1,0,58,0,1.0,4,1,0
2024,Summer,Byblos,CSC498,CSC,0,0,0.0,0,0,0,0,1.0,4,99,0
2024,Summer,Byblos,CSC597,CSC,0,0,0.0,0,0,15,0,1.0,5,99,0
2024,Summer,Byblos,CSC598,CSC,1,0,0.0,0,0,0,0,0.0,5,1,0
2024,Summer,Byblos,CSC599,CSC,1,0,0.016,0,0,43,0,0.0,5,1,0
2024,Summer,Byblos,CSC600,CSC,0,0,0.0,0,0,0,0,1.0,6,1,0
2024,Summer,Byblos,CSC611,CSC,0,0,0.077,0,0,0,0,1.0,6,7,0
2024,Summer,Byblos,CSC612,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Byblos,CSC613,CSC,0,0,0.0,0,0,0,0,1.0,6,7,0
2024,Summer,Byblos,CSC614,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Byblos,CSC615,CSC,0,0,0.0,0,0,0,0,1.0,6,5,0
2024,Summer,Byblos,CSC616,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Byblos,CSC617,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Byblos,CSC618,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Byblos,CSC619,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Byblos,CSC621,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Byblos,CSC622,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Byblos,CSC623,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Byblos,CSC624,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Byblos,CSC625,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Byblos,CSC630,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Byblos,CSC631,CSC,0,0,0.0,0,0,0,0,1.0,6,5,0
2024,Summer,Byblos,CSC632,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Byblos,CSC633,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Byblos,CSC634,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Byblos,CSC635,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Byblos,CSC636,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Byblos,CSC637,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Byblos,CSC638,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Byblos,CSC647,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Byblos,CSC650,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Byblos,CSC660,CSC,0,0,0.0,0,0,0,0,1.0,6,1,0
2024,Summer,Byblos,CSC662,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Byblos,CSC664,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Byblos,CSC666,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Byblos,CSC668,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Byblos,CSC688,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Byblos,CSC690,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Byblos,CSC691,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Byblos,CSC694,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Byblos,CSC696,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Byblos,CSC697,CSC,0,0,0.0,0,0,0,0,1.0,6,99,0
2024,Summer,Byblos,CSC698,CSC,0,0,0.0,0,0,0,0,1.0,6,7,0
2024,Summer,Byblos,CSC699,CSC,0,0,0.021,0,0,0,0,1.0,6,1,1
2024,Summer,Byblos,BIF205,BIF,1,0,0.119,0,0,0,1,0.0,2,1,0
2024,Summer,Byblos,BIF243,BIF,1,0,0.077,0,0,0,1,0.0,2,1,0
2024,Summer,Byblos,BIF244,BIF,1,0,0.02,0,0,0,0,0.0,2,1,0
2024,Summer,Byblos,BIF245,BIF,1,0,0.138,3,0,3,2,0.0,2,1,0
